scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct
baseline,1,dev_0295,0,"Yes. Doves and pigeons are both members of the same family, Colum",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0298,0,NO. Sheet metal gauge and wire gauge are two different things. Sheet metal gauge,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0312,0,"NO. Adjectives can come after a noun in English. This is called """,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0316,0,Yes. The internal intercostal muscles contract during inspiration to help expand the rib,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0318,0,Yes. An Ace-2-3-4-5 is a straight in,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0321,0,Yes. A filibuster can potentially stop a Supreme Court nominee by requiring 6,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0333,0,NO. They are different calibers of ammunition. .22 Magnum is,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0336,0,Yes. Muay Thai is a traditional martial art from Thailand that has been practiced,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0343,0,"NO. The President is the head of the Executive Branch, but there are other",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0352,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0355,0,"NO. Father's Day is celebrated on a different day each year, depending on",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0364,0,"Yes. In cricket, a wicket-keeper is an essential fielder who",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0366,0,NO. There is no structure that separates the abdominal cavity and pelvic cavity. They,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0406,0,"Yes. A California roll is typically made with sushi rice, crab meat (or",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0428,0,Yes. Peroxide and hydrogen peroxide are the same thing. They refer,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0429,0,Yes. Flax oil and linseed oil are the same thing. They both,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0430,0,NO.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0436,0,Yes. A broken heart is a common term used to describe the emotional pain and,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0441,0,NO. Lobster is a different species of crustacean than shrimp and does,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0442,0,Yes. Lead dust can be absorbed through the eyes. It is important to take,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0479,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0481,0,NO. There was never a 6th borough in New York City. The,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0482,0,"NO. A bumblebee will die after it has stung someone once,",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0487,0,Yes. Banana trees can be grown from a banana. The process involves taking a,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0504,0,NO. Friction tape is a type of adhesive tape that is used for holding,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0509,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0532,0,NO. It is not currently possible to directly connect a human brain to a computer,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0534,0,Yes. The National Guard is a reserve force of the United States military that is,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0536,0,NO. Thanos was not in the first Guardians of the Galaxy movie. He,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0537,0,Yes. A caution is a formal warning given by the police to someone who has,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0546,0,NO. The College of William & Mary is not an Ivy League school.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0560,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0568,0,NO.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0569,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0588,0,"NO. Boost Mobile is a prepaid mobile network operator in the United States, while",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0594,0,NO. Bee stingers do not fall out on their own. When a bee,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0596,0,"NO. C# is a programming language developed by Microsoft, while Visual C#",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0598,0,NO. The Vice President is not the head of the Senate. The President of,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0612,0,Yes. Popcorn is made from corn kernels that have been dried and heated until,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0617,0,Yes. France and England have both competed in the FIFA World Cup multiple times.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0662,0,NO. They are two different companies. LensCrafters is an American optical retail,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0678,0,NO. It is not recommended to wash a child's mouth out with soap as,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0696,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0711,0,NO.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0718,0,"Yes. 

Chicago is the third largest city in the United States, with a",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0724,0,"Yes. There are several sequels to Along Came a Spider by James Patterson,",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0731,0,Yes. Egg drop soup typically contains raw eggs that are beaten and then dropped into,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0737,0,NO. A Cornish game hen is actually a type of mature chicken that is,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0754,0,NO. World at War is a separate game from Black Ops.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0759,0,No. North and South Korea do not speak the same language. The official languages,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0764,0,"No. Sampling error and standard deviation are related concepts, but they are not the",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0782,0,NO. AC Milan and Inter Milan have their own stadiums. AC Milan plays at,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0817,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0829,0,"Yes. The Battle of New Orleans was fought on January 8, 1",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0832,0,NO. South America is a continent that is surrounded by the Atlantic Ocean and the,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0837,0,NO. Universal healthcare refers to a system in which all citizens have access to basic,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0853,0,NO. A Girl Scout is a program for young girls while an Eagle Scout is,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0854,0,Yes. Elephants are considered to be at the top of the food chain because,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0862,0,"Yes. In chess, ""check"" is a move that puts the opponent's",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0871,0,"Yes. English is the most commonly spoken language in the world, with over",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0916,0,"NO. The Ryman Auditorium is a historic venue in Nashville, Tennessee that",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0922,0,Yes. A passport card can be used to fly to Canada as long as it,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0933,0,NO.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0934,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0940,0,Yes. You can use a passport card to fly domestically in the United States.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0944,0,"Yes. Greece and Rome were around at the same time, from the 8",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0952,0,"NO. 

Merrill Lynch is a subsidiary of Bank of America, but",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0958,0,Yes. The eyes are part of the nervous system and are connected to the brain,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_0981,0,NO. Pyruvic acid is a three-carbon compound that is produced during,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0991,0,NO.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0994,0,NO. A white background cannot be used as a green screen because it does not,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_0996,0,"Yes. Radiator Springs is a fictional town in the Pixar animated film ""Cars",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1006,0,NO. People do not need to be literate in order to vote. In,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1011,0,Yes. The World Cup trophy is called the FIFA World Cup Trophy.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1022,0,"NO. Enterprise value is a measure of a company's total value, including both",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1049,0,"Yes. A red panda is closely related to the giant panda, both belonging to",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1062,0,NO. A lever is a simple machine that consists of a rigid bar pivoted,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1075,0,NO. The size of an NHL ice rink can vary slightly from arena to,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1102,0,"Yes. Sweating is the process of producing sweat through glands in the skin,",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1110,0,"NO. The NBA draft has multiple rounds, typically three or four. In recent",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1112,0,Yes. Nuclear power and nuclear energy refer to the same thing. Nuclear power is,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1113,0,NO. A ball python is a subspecies of the royal python.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1121,0,Yes. There was a world war before World War I called the First World War,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1133,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1138,0,NO. Anaerobic respiration does not have an electron transport chain. Instead,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1146,0,Yes. A penalty charge notice (PCN) and a fixed penalty are the,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1155,0,"NO. 

While both GMC Sierra and Chevrolet Silverado are full-size pickup trucks",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1175,0,Yes. Michigan was admitted as the 26th state on January 2,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1178,0,NO.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1183,0,NO. Pork loin ribs and baby back ribs are different cuts of pork. Pork,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1196,0,Yes. A person can have dual citizenship in India if they hold the nationality of,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1204,0,Yes. The Eye of Agamotto is a powerful magical artifact in the Marvel,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1205,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1209,0,No. It is not possible to turn lead into gold. This is a common,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1227,0,"NO. 

While 1 is a factor of every number, it is not",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1229,0,Yes. The fruit orange is named after its bright orange color.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1230,0,"NO. A double eagle is a type of bird, while an albatross",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1235,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1239,0,NO. A CPAP (Continuous Positive Airway Pressure) is a machine that,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1241,0,"Yes. The main-group elements in period 6 are carbon (C), nitrogen",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1250,0,Yes. The micropyle is a small opening in the seed coat that allows,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1256,0,NO. There was no tsunami associated with the 1906 San Francisco,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1261,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1267,0,Yes. Better Call Saul is set in the same universe as Breaking Bad and takes,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1271,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1283,0,NO. Lock nuts and stop nuts are not the same. A lock nut is,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1285,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1286,0,"Yes. Lightning bugs and fireflies are the same thing, but different names for",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1294,0,Yes. A terminating decimal can be written as a recurring decimal by using the formula,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1296,0,Yes. PlayStation 2 games can be played on a PlayStation 4 console through,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1303,0,NO. A player is offside if they are closer to their own goal than,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1307,0,NO.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1311,0,NO. The crankshaft pulley is a component that drives the camshaft(s,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1316,0,NO. The Arch in St. Louis is not a national park. It is,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1317,0,Yes. Planets can play a role in the formation of planetary nebulae,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1333,0,NO. A Dame is an order of chivalry for women in some countries,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1336,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1345,0,Yes. A confidentiality agreement is a legal contract that obligates one party to keep,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1359,0,NO.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1370,0,"NO. A straight is a sequence of five cards in a row, all of",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1371,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1372,0,Yes. A kilowatt-hour (kWh) is a unit of energy,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1382,0,NO. A catcher cannot block home plate without the ball in their possession. The,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1406,0,Yes. The Postmaster General is appointed by the President of the United States with,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1408,0,NO.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1413,0,NO. Brazil has never won the World Cup in Europe. They have only won,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1419,0,No. There is no city named Las Vegas located in the state of New Mexico,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1420,0,Yes. Four-wheel drive (4WD) refers to a vehicle that has all,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1423,0,"Yes. ""Take Me Home, Country Roads"" is a song written and performed",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1424,0,"Yes. 

Hawaii is located in the Pacific Ocean and experiences a tropical climate",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1436,0,NO. Equity in your home is not considered a liquid asset because it cannot be,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1438,0,"NO. The United Kingdom consists of four countries: England, Scotland, Wales,",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1452,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1455,0,"NO. The abdomen is a large organ that includes the stomach, but it also",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1464,0,"Yes. A sweet potato is part of the nightshade family, which also includes",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1467,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1473,0,NO. A sailboat can only travel at a speed that is equal to or,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1489,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1498,0,Yes. The Nobel Peace Prize is awarded annually to individuals or organizations that have made,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1508,0,"Yes. There have been several deaths during the Tour de France, including riders and",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1515,0,Yes. The United States Constitution requires citizens and residents to pay federal income taxes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1517,0,NO. Hydraulic fluid and brake fluid are not the same thing and should not be,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1528,0,"NO. A J.D. is a professional degree in law, while a doctor",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1533,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1534,0,Yes. A baseball player can legally catch a ball in the stands if it is,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1546,0,NO. A passport card is not accepted as identification for REAL ID purposes.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1552,0,NO. The poly(A) tail is added to the 3' end of,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1557,0,NO. New York State abolished the death penalty in 2004.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1563,0,NO. The Big Dipper is a part of the larger constellation Ursa Major,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1627,0,NO. The esophagus is behind the heart.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1632,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1650,0,NO. It is not illegal to take a stop sign. A stop sign is,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1655,0,"Yes. Soy is the plant from which soybeans are harvested, while soya",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1658,0,Yes. The Nazca Lines can be seen from the ground by visitors who are,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1659,0,Yes. An undergraduate degree is commonly referred to as a bachelor's degree.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1673,0,NO. Grizzly bears and polar bears are different species and do not interbre,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1680,0,"NO. Picking your nose does not affect your sense of smell. However,",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1687,0,Yes. Warrant officers are commissioned officers in the U.S. Air Force who,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1698,0,Yes. Fullmetal Alchemist: Brotherhood is a sequel to the original Fullmetal,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1707,0,NO. A PLC (Public Limited Company) is a type of company that is,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1727,0,NO. A digital audio cable and an optical audio cable are not the same thing,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1736,0,NO. The magnitude of a physical quantity is independent of the system of units used,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1737,0,NO. A jump shot is a type of basketball shot taken while jumping off the,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1740,0,Yes. The medullary cavity of long bones contains a network of spon,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1743,0,NO. The Last King of Scotland is a work of fiction based on real events,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1749,0,Yes. Delhi University and the University of Delhi are the same institution. The University,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1750,0,NO. Fighting words are not protected under freedom of speech. Freedom of speech only,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1757,0,NO. The profit and loss statement (also known as an income statement) and,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1763,0,NO. The House of Representatives and Congress are not the same thing. The House,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1775,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1789,0,NO. The spleen is not a part of the circulatory system. It,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1806,0,"Yes. The United States still issues $1,000 bills, although",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1814,0,"Yes. 

There are several area codes in North America that begin with the digit",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1823,0,NO. The MLB All-Star Game does not determine World Series home-field advantage.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1832,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1849,0,NO. A RACI chart is used to define the roles and responsibilities of,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1851,0,Yes. The right to a fair trial is guaranteed by the Sixth Amendment of the,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1857,0,Yes. Cows need to give birth to produce milk. Milk is produced by,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1895,0,NO. The empty set is not an element of itself. An element of a,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1906,0,Yes. College football players typically have to enter the NFL Draft in order to play,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1916,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1919,0,"Yes. In chemistry, elements can be transformed into each other through various chemical reactions",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1924,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1938,0,"Yes. The empty set is a member of any set, including itself. Therefore",,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1948,0,"NO. A chicken is a female bird, while a rooster is a male",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1950,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1960,0,No.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1977,0,No. The Constitution of the United States requires that a person be a natural-born,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_1995,0,Yes. Winning the FA Cup qualifies a team for Europe.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_1997,0,NO.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_2009,0,"NO. Color Wonder markers are designed to work only on special Color Wonder paper,",,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_2032,0,NO. Flies cannot lay eggs in human skin. They typically lay their eggs,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_2045,0,NO. A Supreme Court justice cannot run for President. The Constitution prohibits sitting justices,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_2053,0,NO. Players can score points even if they are not currently serving.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_2061,0,NO.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_2065,0,NO. The heat index is a measure of how hot it feels when both temperature,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_2068,0,NO. Allied Waste and Republic Services are two separate companies that were merged in,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_2078,0,Yes. Black cumin seed and black seed are the same thing. The scientific,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2079,0,Yes. Eeyore is a character in the Winnie-the-Pooh,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2088,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2091,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2094,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2095,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2139,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2166,0,NO. Staring at a bright light for an extended period of time can cause,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_2184,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2187,0,NO.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_2192,0,Yes. A lieutenant colonel is typically ranked above a colonel in most military,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2196,0,Yes. Red-eared slider turtles lay their eggs in water. They typically dig,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2199,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2204,0,NO. It is not safe or appropriate to pick someone up by their hair.,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_2220,0,NO. An infield fly is a play in baseball where a batter hits a ball,,no,True,0.0,True,no,no,True,False,True
baseline,1,dev_2224,0,Yes. Blue rubies are rare and valuable gemstones that are formed when pink,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2232,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2234,0,Yes.,,yes,True,1.0,False,yes,yes,True,False,False
baseline,1,dev_2237,0,Yes. The Riviera Maya is located on the eastern coast of Mexico and is,,yes,True,1.0,False,yes,yes,True,False,False
