scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct
underspecified,16,dev_0318,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0321,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0333,0,"NO, .22 Magnum and .22 WMR are not the same",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0336,0,"YES
###",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0343,0,"NO. The President is the head of the executive branch, but there are many",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0352,0,"NO, you cannot score off a throw-in in soccer. A throw-in is",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0355,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0364,0,"YES, a wicket-keeper is an essential part of the cricket team and",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0366,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0406,0,"YES, a California roll typically contains fish such as crab meat, avocado, and",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0428,0,"NO, Peroxide and Hydrogen Peroxide are not the same thing",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0429,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0430,0,NO,,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0436,0,I don't know. There is no scientific evidence to support the idea that a,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_0441,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0442,0,"I don't know
't",,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_0479,0,"Yes, there is such a thing as a miniature pig. Miniature pigs are",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0481,0,"NO
```vbnet
I don't know
```
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0482,0,"I don't know
###",,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_0487,0,"YES, it is possible to grow banana trees from a banana. Banana plants are",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0504,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0509,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0532,0,"Yes, it is possible to connect a person's brain to a computer using a",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0534,0,"Yes, the National Guard stays in the United States. The National Guard is a",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0536,0,I don't know. Thanos was introduced in the Marvel Cinematic Universe in,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_0537,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0546,0,YES. The College of William & Mary is considered an Ivy League school. It,,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0560,0,"I don't know. To answer this question, I would need to research the",,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_0568,0,"NO
```vbnet
I don't know
```
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0569,0,"YES. The NBA salary cap is a hard cap, meaning that it is a",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0588,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0594,0,I don't know. The behavior of bee stingers can vary depending on various,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_0596,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0598,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0612,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0617,0,"YES, France and England have both competed in the World Cup. France has won",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0662,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0678,0,NO. It is not safe to wash your kid's mouth out with soap.,,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0696,0,"YES, there is a seat belt law in New Hampshire. According to the New",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0711,0,NO,,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0718,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0724,0,I don't know. The answer to this question depends on whether or not a,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_0731,0,I don't know. Egg drop soup can be made with either raw eggs or,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_0737,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0754,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0759,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0764,0,No. Sampling error is a measure of the variability in sample estimates due to random,,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0782,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0817,0,"YES.
't",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0829,0,"NO
```vbnet
I don't know
```",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0832,0,"Yes, it is possible to get to South America by car. There are several",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0837,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0853,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0854,0,"YES
```vbnet",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0862,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0871,0,"YES
```",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0916,0,"NO, the Ryman and Grand Ole Opry are not the same thing.",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0922,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0933,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0934,0,"I don't know.
't",,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_0940,0,"Yes, you can use a passport card to fly domestically within the United States.",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0944,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0952,0,"NO
```",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0958,0,Yes. The eyes are part of the nervous system. They contain specialized nerve cells,,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_0981,0,"NO
Pyruvic acid and pyruvate are not the same thing",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0991,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0994,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_0996,0,"I don't know.
't",,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1006,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1011,0,"YES, the World Cup trophy has a name. It is called the FIFA World",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1022,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1049,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1062,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1075,0,I don't know. The size of NHL ice rinks can vary depending on,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1102,0,"Yes, there is a difference between sweating and perspiring. Sweating is the",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1110,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1112,0,"Yes, nuclear power is a type of nuclear energy. Nuclear energy refers to the",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1113,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1121,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1133,0,"I don't know.
't",,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1138,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1146,0,"NO
```",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1155,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1175,0,I don't know. Michigan was admitted as a state to the Union on January,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1178,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1183,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1196,0,"Yes, a person can have dual citizenship in India if they meet certain conditions and",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1204,0,"YES
```vbnet
```",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1205,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1209,0,"NO
```vbnet
It is not possible to turn lead into gold using",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1227,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1229,0,NO. The fruit orange is not named after the color. It is believed to,,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1230,0,NO. A double eagle is a rare and difficult shot in golf that results in,,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1235,0,"YES, a birth certificate can count as a form of ID. It is a",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1239,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1241,0,"Yes. The main-group elements in period 6 include carbon (C), nitrogen",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1250,0,I don't know. The micropyle is a small opening in the seed,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1256,0,"NO
```vbnet
I don't know
```",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1261,0,"YES, there is a state income tax in Louisiana.
't",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1267,0,I don't know. The exact timeline of events in the fictional world of Breaking,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1271,0,YES. The drinking age varies from state to state in the United States. In,,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1283,0,"NO
Lock nuts and stop nuts are not the same. Lock nuts are designed",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1285,0,"YES. Yes, there have been several women who have won the Indianapolis 5",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1286,0,"YES, there is a difference between lightning bugs and fireflies. Lightning bugs are",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1294,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1296,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1303,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1307,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1311,0,"NO, the crankshaft pulley and harmonic balancer are not the same thing",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1316,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1317,0,"I don't know.
't",,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1333,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1336,0,"YES
```vbnet
Yes, there are nerves in the central nervous system",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1345,0,"Yes, there is a difference between a confidentiality agreement and a non-disclosure agreement",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1359,0,"NO
```",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1370,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1371,0,"YES
```vbnet
Rafflesia arnoldii is the largest",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1372,0,"Yes.
'thanks",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1382,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1406,0,YES. The Postmaster General is appointed by the President of the United States with,,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1408,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1413,0,"NO
```vbnet
I don't know
```
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1419,0,"NO
###
'thank",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1420,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1423,0,"I don't know. The song ""Take Me Home, Country Roads"" by",,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1424,0,"YES
```vbnet
I don't know
```
't",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1436,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1438,0,"NO, the United Kingdom consists of four time zones: Greenwich Mean Time (GMT",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1452,0,"Yes, a neurotransmitter can be both excitatory and inhibitory. This means",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1455,0,"NO
```vbnet
The abdomen and the stomach are not the same thing",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1464,0,"YES, sweet potatoes belong to the same family as regular potatoes, Solanace",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1467,0,"YES, a grade D at A-level is considered a pass. In the UK",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1473,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1489,0,I don't know. The answer depends on which version of the movie you're,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1498,0,Yes. The Nobel Peace Prize is awarded annually to individuals or organizations who have made,,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1508,0,"YES, several cyclists have died during the Tour de France, including some famous riders",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1515,0,Yes. The United States Constitution requires citizens and residents to pay federal income taxes.,,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1517,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1528,0,NO. A J.D. (Juris Doctor) is not the same as,,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1533,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1534,0,NO. A baseball player cannot legally catch a ball in the stands. According to,,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1546,0,NO. A passport card cannot be used for REAL ID purposes. To meet the,,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1552,0,I don't know. The addition of a poly(A) tail to messenger RNA,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1557,0,NO,,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1563,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1627,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1632,0,"YES
```vbnet",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1650,0,"NO
It is not illegal to take a stop sign. A stop sign is",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1655,0,"YES, there is a difference between soy and soya sauce. Soy sauce is",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1658,0,"YES, the Nazca Lines can be seen from the ground. They are located",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1659,0,"Yes, an undergraduate degree is the same as a bachelor's degree. Both terms",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1673,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1680,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1687,0,"YES
###
't",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1698,0,I don't know. The original Fullmetal Alchemist anime was a different adaptation,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1707,0,"YES, a Public Limited Company (PLC) is the same as a limited",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1727,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1736,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1737,0,"NO
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1740,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1743,0,I don't know. The accuracy of The Last King of Scotland has been a,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1749,0,"NO, Delhi University and the University of Delhi are not the same. They are",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1750,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1757,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1763,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1775,0,"NO
The NBA playoffs are typically played in a best-of-seven elimination tournament,",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1789,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1806,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1814,0,"YES
```vbnet
Yes, there are North American area codes that start",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1823,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1832,0,"I don't know. There may be a real town called Garrison, Colorado,",,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_1849,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1851,0,Yes. The right to a fair trial is guaranteed by the Sixth Amendment to the,,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1857,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1895,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1906,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1916,0,"YES
```vbnet",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1919,0,"Yes, it is possible for one element to be transmuted into another through",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_1924,0,"NO, a car's serial number is not the same as its Vehicle Identification Number",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1938,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1948,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1950,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1960,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1977,0,"NO, you cannot be president if you were not born in the United States.",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1995,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_1997,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2009,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2032,0,"YES
```vbnet
Yes, flies can lay eggs in human skin.",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2045,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2053,0,"NO, you do not have to be serving to score in tennis. In tennis",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2061,0,"NO, you cannot choose who is listed as your next of kin. The next",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2065,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2068,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2078,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2079,0,YES. Eeyore is a donkey in the Winnie-the-Po,,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2088,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2091,0,"YES
```vbnet",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2094,0,YES,,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2095,0,"YES. Noel Gallagher sang ""Don't Look Back in Anger"" as part",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2139,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2166,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2184,0,"Yes, the United States has military bases in Saudi Arabia. The largest base is",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2187,0,"NO
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2192,0,"YES, a lieutenant colonel is typically higher than a colonel in most military",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2196,0,"YES
```vbnet
I don't know
```
't",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2199,0,"YES
###",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2204,0,"NO
```vbnet
I don't know
```
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2220,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2224,0,"Yes, there is such a thing as a blue ruby. Blue rubies are",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2232,0,"YES. There is a Roman Catholic cathedral in Dublin, Ireland. It is called",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2234,0,"YES
```vbnet",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2237,0,"YES
```vbnet",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2247,0,"NO, you cannot go into a liquor store under 21 in New Jersey",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2248,0,"NO, pixel density and resolution are not the same thing. Pixel density refers to",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2266,0,"YES, a Nissan Pathfinder is considered a full-size SUV. It is typically classified",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2275,0,"I don't know. Counting cards may be legal in certain circumstances, but",,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_2295,0,"Yes, it is possible to have a unanimous vote with an abstention. In",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2304,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2306,0,"NO, it is not possible to keep doubling your bet on roulette. The house",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2310,0,YES. In-N-Out Burger is a franchise. It was founded in California in,,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2315,0,"Yes, centripetal and centrifugal forces are an action-reaction pair.",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2323,0,"I don't know.
't know.",,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_2328,0,I don't know. There is no information available on whether or not there is,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_2350,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2382,0,"YES
```vbnet
```",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2387,0,"NO
```vbnet
I don't know
```",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2388,0,I don't know. The rules regarding retrial vary depending on the jurisdiction and,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_2396,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2408,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2413,0,I don't know. While there are many real-life events and figures depicted in,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_2428,0,NO,,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2433,0,I don't know. The policy regarding beards in the military varies depending on,,i,False,,,idk,i don't know,False,True,
underspecified,16,dev_2434,0,"YES, the national anthem of Spain has words. The national anthem of Spain is",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2447,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2473,0,"NO
###
't",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2479,0,"NO
###",,no,True,0.0,True,no,no,True,False,True
underspecified,16,dev_2504,0,"YES
```vbnet",,yes,True,1.0,False,yes,yes,True,False,False
underspecified,16,dev_2532,0,"NO
```vbnet
I don't know
```
't",,no,True,0.0,True,no,no,True,False,True
